61.7875 	INFO 	Screen res set as: 1920x1080
3551.3821 	EXP 	unnamed TextStim: autoDraw = False
3551.3988 	EXP 	unnamed TextStim: autoDraw = True
3551.3988 	EXP 	unnamed TextStim: autoDraw = True
3551.9488 	DATA 	Keypress: m
3551.9653 	EXP 	unnamed TextStim: autoDraw = False
3551.9653 	EXP 	unnamed TextStim: autoDraw = False
3563.9304 	EXP 	unnamed TextStim: autoDraw = True
3564.9469 	EXP 	unnamed TextStim: autoDraw = False
3564.9636 	EXP 	unnamed TextStim: autoDraw = True
3564.9636 	EXP 	unnamed TextStim: autoDraw = True
3565.6969 	DATA 	Keypress: z
3565.7135 	EXP 	unnamed TextStim: autoDraw = False
3565.7135 	EXP 	unnamed TextStim: autoDraw = False
3577.0453 	EXP 	unnamed TextStim: autoDraw = True
3578.0618 	EXP 	unnamed TextStim: autoDraw = False
3578.0784 	EXP 	unnamed TextStim: autoDraw = True
3578.0784 	EXP 	unnamed TextStim: autoDraw = True
3578.9451 	DATA 	Keypress: x
3578.9617 	EXP 	unnamed TextStim: autoDraw = False
3578.9617 	EXP 	unnamed TextStim: autoDraw = False
3590.9435 	EXP 	unnamed TextStim: autoDraw = True
3591.9600 	EXP 	unnamed TextStim: autoDraw = False
3591.9766 	EXP 	unnamed TextStim: autoDraw = True
3591.9766 	EXP 	unnamed TextStim: autoDraw = True
3592.8099 	DATA 	Keypress: x
3592.8315 	EXP 	unnamed TextStim: autoDraw = False
3592.8315 	EXP 	unnamed TextStim: autoDraw = False
3603.9084 	EXP 	unnamed TextStim: autoDraw = True
3604.9249 	EXP 	unnamed TextStim: autoDraw = False
3604.9416 	EXP 	unnamed TextStim: autoDraw = True
3604.9416 	EXP 	unnamed TextStim: autoDraw = True
3605.8249 	DATA 	Keypress: n
3605.8414 	EXP 	unnamed TextStim: autoDraw = False
3605.8414 	EXP 	unnamed TextStim: autoDraw = False
3618.2398 	EXP 	unnamed TextStim: autoDraw = True
3619.2563 	EXP 	unnamed TextStim: autoDraw = False
3619.2729 	EXP 	unnamed TextStim: autoDraw = True
3619.2729 	EXP 	unnamed TextStim: autoDraw = True
3619.9229 	DATA 	Keypress: m
3619.9394 	EXP 	unnamed TextStim: autoDraw = False
3619.9394 	EXP 	unnamed TextStim: autoDraw = False
3631.4047 	EXP 	unnamed TextStim: autoDraw = True
3632.4212 	EXP 	unnamed TextStim: autoDraw = False
3632.4379 	EXP 	unnamed TextStim: autoDraw = True
3632.4379 	EXP 	unnamed TextStim: autoDraw = True
3632.9712 	DATA 	Keypress: m
3632.9925 	EXP 	unnamed TextStim: autoDraw = False
3632.9925 	EXP 	unnamed TextStim: autoDraw = False
3645.0362 	EXP 	unnamed TextStim: autoDraw = True
3646.0527 	EXP 	unnamed TextStim: autoDraw = False
3646.0693 	EXP 	unnamed TextStim: autoDraw = True
3646.0693 	EXP 	unnamed TextStim: autoDraw = True
3647.4359 	DATA 	Keypress: n
3647.4524 	EXP 	unnamed TextStim: autoDraw = False
3647.4524 	EXP 	unnamed TextStim: autoDraw = False
3658.6177 	EXP 	unnamed TextStim: autoDraw = True
3659.6342 	EXP 	unnamed TextStim: autoDraw = False
3659.6509 	EXP 	unnamed TextStim: autoDraw = True
3659.6509 	EXP 	unnamed TextStim: autoDraw = True
3660.8008 	DATA 	Keypress: x
3660.8173 	EXP 	unnamed TextStim: autoDraw = False
3660.8173 	EXP 	unnamed TextStim: autoDraw = False
3672.9824 	EXP 	unnamed TextStim: autoDraw = True
3673.9990 	EXP 	unnamed TextStim: autoDraw = False
3674.0156 	EXP 	unnamed TextStim: autoDraw = True
3674.0156 	EXP 	unnamed TextStim: autoDraw = True
3674.7157 	DATA 	Keypress: m
3674.7322 	EXP 	unnamed TextStim: autoDraw = False
3674.7322 	EXP 	unnamed TextStim: autoDraw = False
3686.4306 	EXP 	unnamed TextStim: autoDraw = True
3687.4471 	EXP 	unnamed TextStim: autoDraw = False
3687.4637 	EXP 	unnamed TextStim: autoDraw = True
3687.4637 	EXP 	unnamed TextStim: autoDraw = True
3687.9972 	DATA 	Keypress: m
3688.0136 	EXP 	unnamed TextStim: autoDraw = False
3688.0136 	EXP 	unnamed TextStim: autoDraw = False
3699.5456 	EXP 	unnamed TextStim: autoDraw = True
3700.5621 	EXP 	unnamed TextStim: autoDraw = False
3700.5787 	EXP 	unnamed TextStim: autoDraw = True
3700.5787 	EXP 	unnamed TextStim: autoDraw = True
3701.1002 	DATA 	Keypress: m
3701.1120 	EXP 	unnamed TextStim: autoDraw = False
3701.1120 	EXP 	unnamed TextStim: autoDraw = False
3713.9436 	EXP 	unnamed TextStim: autoDraw = True
3714.9602 	EXP 	unnamed TextStim: autoDraw = False
3714.9768 	EXP 	unnamed TextStim: autoDraw = True
3714.9768 	EXP 	unnamed TextStim: autoDraw = True
3715.8101 	DATA 	Keypress: z
3715.8267 	EXP 	unnamed TextStim: autoDraw = False
3715.8267 	EXP 	unnamed TextStim: autoDraw = False
3727.8584 	EXP 	unnamed TextStim: autoDraw = True
3728.8749 	EXP 	unnamed TextStim: autoDraw = False
3728.8916 	EXP 	unnamed TextStim: autoDraw = True
3728.8916 	EXP 	unnamed TextStim: autoDraw = True
3729.8582 	DATA 	Keypress: n
3729.8748 	EXP 	unnamed TextStim: autoDraw = False
3729.8748 	EXP 	unnamed TextStim: autoDraw = False
3741.8732 	EXP 	unnamed TextStim: autoDraw = True
3742.8897 	EXP 	unnamed TextStim: autoDraw = False
3742.9064 	EXP 	unnamed TextStim: autoDraw = True
3742.9064 	EXP 	unnamed TextStim: autoDraw = True
3743.9899 	DATA 	Keypress: x
3744.0062 	EXP 	unnamed TextStim: autoDraw = False
3744.0062 	EXP 	unnamed TextStim: autoDraw = False
3755.4047 	EXP 	unnamed TextStim: autoDraw = True
3756.4212 	EXP 	unnamed TextStim: autoDraw = False
3756.4379 	EXP 	unnamed TextStim: autoDraw = True
3756.4379 	EXP 	unnamed TextStim: autoDraw = True
3757.3046 	DATA 	Keypress: x
3757.3211 	EXP 	unnamed TextStim: autoDraw = False
3757.3211 	EXP 	unnamed TextStim: autoDraw = False
3768.8363 	EXP 	unnamed TextStim: autoDraw = True
3769.8528 	EXP 	unnamed TextStim: autoDraw = False
3769.8694 	EXP 	unnamed TextStim: autoDraw = True
3769.8694 	EXP 	unnamed TextStim: autoDraw = True
3770.5194 	DATA 	Keypress: m
3770.5359 	EXP 	unnamed TextStim: autoDraw = False
3770.5359 	EXP 	unnamed TextStim: autoDraw = False
3781.9178 	EXP 	unnamed TextStim: autoDraw = True
3782.9343 	EXP 	unnamed TextStim: autoDraw = False
3782.9509 	EXP 	unnamed TextStim: autoDraw = True
3782.9509 	EXP 	unnamed TextStim: autoDraw = True
3783.9349 	DATA 	Keypress: n
3783.9674 	EXP 	unnamed TextStim: autoDraw = False
3783.9674 	EXP 	unnamed TextStim: autoDraw = False
3796.8658 	EXP 	unnamed TextStim: autoDraw = True
3797.8823 	EXP 	unnamed TextStim: autoDraw = False
3797.8989 	EXP 	unnamed TextStim: autoDraw = True
3797.8989 	EXP 	unnamed TextStim: autoDraw = True
3798.6990 	DATA 	Keypress: x
3798.7201 	EXP 	unnamed TextStim: autoDraw = False
3798.7201 	EXP 	unnamed TextStim: autoDraw = False
3811.1472 	EXP 	unnamed TextStim: autoDraw = True
3812.1638 	EXP 	unnamed TextStim: autoDraw = False
3812.1804 	EXP 	unnamed TextStim: autoDraw = True
3812.1804 	EXP 	unnamed TextStim: autoDraw = True
3812.6972 	DATA 	Keypress: m
3812.7136 	EXP 	unnamed TextStim: autoDraw = False
3812.7136 	EXP 	unnamed TextStim: autoDraw = False
3824.8454 	EXP 	unnamed TextStim: autoDraw = True
3825.8619 	EXP 	unnamed TextStim: autoDraw = False
3825.8785 	EXP 	unnamed TextStim: autoDraw = True
3825.8785 	EXP 	unnamed TextStim: autoDraw = True
3826.7619 	DATA 	Keypress: n
3826.7784 	EXP 	unnamed TextStim: autoDraw = False
3826.7784 	EXP 	unnamed TextStim: autoDraw = False
3838.5769 	EXP 	unnamed TextStim: autoDraw = True
3839.5934 	EXP 	unnamed TextStim: autoDraw = False
3839.6101 	EXP 	unnamed TextStim: autoDraw = True
3839.6101 	EXP 	unnamed TextStim: autoDraw = True
3840.1435 	DATA 	Keypress: m
3840.1600 	EXP 	unnamed TextStim: autoDraw = False
3840.1600 	EXP 	unnamed TextStim: autoDraw = False
3852.6250 	EXP 	unnamed TextStim: autoDraw = True
3853.6415 	EXP 	unnamed TextStim: autoDraw = False
3853.6581 	EXP 	unnamed TextStim: autoDraw = True
3853.6581 	EXP 	unnamed TextStim: autoDraw = True
3854.9081 	DATA 	Keypress: n
3854.9294 	EXP 	unnamed TextStim: autoDraw = False
3854.9294 	EXP 	unnamed TextStim: autoDraw = False
3866.0399 	EXP 	unnamed TextStim: autoDraw = True
3867.0564 	EXP 	unnamed TextStim: autoDraw = False
3867.0730 	EXP 	unnamed TextStim: autoDraw = True
3867.0730 	EXP 	unnamed TextStim: autoDraw = True
3867.6731 	DATA 	Keypress: m
3867.6946 	EXP 	unnamed TextStim: autoDraw = False
3867.6946 	EXP 	unnamed TextStim: autoDraw = False
3878.6943 	DATA 	Keypress: m
3880.5379 	EXP 	unnamed TextStim: autoDraw = True
3881.5545 	EXP 	unnamed TextStim: autoDraw = False
3881.5711 	EXP 	unnamed TextStim: autoDraw = True
3881.5711 	EXP 	unnamed TextStim: autoDraw = True
3882.2927 	DATA 	Keypress: m
3882.3043 	EXP 	unnamed TextStim: autoDraw = False
3882.3043 	EXP 	unnamed TextStim: autoDraw = False
3893.8028 	EXP 	unnamed TextStim: autoDraw = True
3894.8194 	EXP 	unnamed TextStim: autoDraw = False
3894.8360 	EXP 	unnamed TextStim: autoDraw = True
3894.8360 	EXP 	unnamed TextStim: autoDraw = True
3895.3194 	DATA 	Keypress: m
3895.3359 	EXP 	unnamed TextStim: autoDraw = False
3895.3359 	EXP 	unnamed TextStim: autoDraw = False
3907.9176 	EXP 	unnamed TextStim: autoDraw = True
3908.9341 	EXP 	unnamed TextStim: autoDraw = False
3908.9508 	EXP 	unnamed TextStim: autoDraw = True
3908.9508 	EXP 	unnamed TextStim: autoDraw = True
3909.8175 	DATA 	Keypress: x
3909.8340 	EXP 	unnamed TextStim: autoDraw = False
3909.8340 	EXP 	unnamed TextStim: autoDraw = False
3921.3491 	EXP 	unnamed TextStim: autoDraw = True
3922.3657 	EXP 	unnamed TextStim: autoDraw = False
3922.3823 	EXP 	unnamed TextStim: autoDraw = True
3922.3823 	EXP 	unnamed TextStim: autoDraw = True
3922.8157 	DATA 	Keypress: x
3922.8322 	EXP 	unnamed TextStim: autoDraw = False
3922.8322 	EXP 	unnamed TextStim: autoDraw = False
3934.7140 	EXP 	unnamed TextStim: autoDraw = True
3935.7305 	EXP 	unnamed TextStim: autoDraw = False
3935.7471 	EXP 	unnamed TextStim: autoDraw = True
3935.7471 	EXP 	unnamed TextStim: autoDraw = True
3936.2806 	DATA 	Keypress: x
3936.2970 	EXP 	unnamed TextStim: autoDraw = False
3936.2970 	EXP 	unnamed TextStim: autoDraw = False
3947.7456 	EXP 	unnamed TextStim: autoDraw = True
3948.7621 	EXP 	unnamed TextStim: autoDraw = False
3948.7788 	EXP 	unnamed TextStim: autoDraw = True
3948.7788 	EXP 	unnamed TextStim: autoDraw = True
3950.0787 	DATA 	Keypress: n
3950.0952 	EXP 	unnamed TextStim: autoDraw = False
3950.0952 	EXP 	unnamed TextStim: autoDraw = False
3961.5937 	EXP 	unnamed TextStim: autoDraw = True
3962.6103 	EXP 	unnamed TextStim: autoDraw = False
3962.6269 	EXP 	unnamed TextStim: autoDraw = True
3962.6269 	EXP 	unnamed TextStim: autoDraw = True
3963.5317 	DATA 	Keypress: x
3963.5434 	EXP 	unnamed TextStim: autoDraw = False
3963.5434 	EXP 	unnamed TextStim: autoDraw = False
3975.8252 	EXP 	unnamed TextStim: autoDraw = True
3976.8417 	EXP 	unnamed TextStim: autoDraw = False
3976.8584 	EXP 	unnamed TextStim: autoDraw = True
3976.8584 	EXP 	unnamed TextStim: autoDraw = True
3977.6418 	DATA 	Keypress: x
3977.6582 	EXP 	unnamed TextStim: autoDraw = False
3977.6582 	EXP 	unnamed TextStim: autoDraw = False
3990.4065 	EXP 	unnamed TextStim: autoDraw = True
3991.4231 	EXP 	unnamed TextStim: autoDraw = False
3991.4397 	EXP 	unnamed TextStim: autoDraw = True
3991.4397 	EXP 	unnamed TextStim: autoDraw = True
3992.0231 	DATA 	Keypress: x
3992.0395 	EXP 	unnamed TextStim: autoDraw = False
3992.0395 	EXP 	unnamed TextStim: autoDraw = False
4004.1547 	EXP 	unnamed TextStim: autoDraw = True
4005.1712 	EXP 	unnamed TextStim: autoDraw = False
4005.1878 	EXP 	unnamed TextStim: autoDraw = True
4005.1878 	EXP 	unnamed TextStim: autoDraw = True
4005.8212 	DATA 	Keypress: m
4005.8378 	EXP 	unnamed TextStim: autoDraw = False
4005.8378 	EXP 	unnamed TextStim: autoDraw = False
4017.2029 	EXP 	unnamed TextStim: autoDraw = True
4018.2195 	EXP 	unnamed TextStim: autoDraw = False
4018.2361 	EXP 	unnamed TextStim: autoDraw = True
4018.2361 	EXP 	unnamed TextStim: autoDraw = True
4019.2861 	DATA 	Keypress: n
4019.3026 	EXP 	unnamed TextStim: autoDraw = False
4019.3026 	EXP 	unnamed TextStim: autoDraw = False
4030.9844 	EXP 	unnamed TextStim: autoDraw = True
4032.0009 	EXP 	unnamed TextStim: autoDraw = False
4032.0175 	EXP 	unnamed TextStim: autoDraw = True
4032.0175 	EXP 	unnamed TextStim: autoDraw = True
4032.8842 	DATA 	Keypress: x
4032.9008 	EXP 	unnamed TextStim: autoDraw = False
4032.9008 	EXP 	unnamed TextStim: autoDraw = False
4045.5825 	EXP 	unnamed TextStim: autoDraw = True
4046.5990 	EXP 	unnamed TextStim: autoDraw = False
4046.6156 	EXP 	unnamed TextStim: autoDraw = True
4046.6156 	EXP 	unnamed TextStim: autoDraw = True
4047.3157 	DATA 	Keypress: x
4047.3322 	EXP 	unnamed TextStim: autoDraw = False
4047.3322 	EXP 	unnamed TextStim: autoDraw = False
4060.1805 	EXP 	unnamed TextStim: autoDraw = True
4061.1970 	EXP 	unnamed TextStim: autoDraw = False
4061.2136 	EXP 	unnamed TextStim: autoDraw = True
4061.2136 	EXP 	unnamed TextStim: autoDraw = True
4062.0637 	DATA 	Keypress: x
4062.0849 	EXP 	unnamed TextStim: autoDraw = False
4062.0849 	EXP 	unnamed TextStim: autoDraw = False
4074.6286 	EXP 	unnamed TextStim: autoDraw = True
4075.6451 	EXP 	unnamed TextStim: autoDraw = False
4075.6617 	EXP 	unnamed TextStim: autoDraw = True
4075.6617 	EXP 	unnamed TextStim: autoDraw = True
4076.9117 	DATA 	Keypress: z
4076.9282 	EXP 	unnamed TextStim: autoDraw = False
4076.9282 	EXP 	unnamed TextStim: autoDraw = False
4088.9100 	EXP 	unnamed TextStim: autoDraw = True
4089.9265 	EXP 	unnamed TextStim: autoDraw = False
4089.9431 	EXP 	unnamed TextStim: autoDraw = True
4089.9431 	EXP 	unnamed TextStim: autoDraw = True
4090.4932 	DATA 	Keypress: m
4090.5145 	EXP 	unnamed TextStim: autoDraw = False
4090.5145 	EXP 	unnamed TextStim: autoDraw = False
4102.3749 	EXP 	unnamed TextStim: autoDraw = True
4103.3914 	EXP 	unnamed TextStim: autoDraw = False
4103.4080 	EXP 	unnamed TextStim: autoDraw = True
4103.4080 	EXP 	unnamed TextStim: autoDraw = True
4104.1797 	DATA 	Keypress: z
4104.1912 	EXP 	unnamed TextStim: autoDraw = False
4104.1912 	EXP 	unnamed TextStim: autoDraw = False
4115.9730 	EXP 	unnamed TextStim: autoDraw = True
4116.9895 	EXP 	unnamed TextStim: autoDraw = False
4117.0062 	EXP 	unnamed TextStim: autoDraw = True
4117.0062 	EXP 	unnamed TextStim: autoDraw = True
4117.8062 	DATA 	Keypress: n
4117.8227 	EXP 	unnamed TextStim: autoDraw = False
4117.8227 	EXP 	unnamed TextStim: autoDraw = False
4129.0712 	EXP 	unnamed TextStim: autoDraw = True
4130.0878 	EXP 	unnamed TextStim: autoDraw = False
4130.1044 	EXP 	unnamed TextStim: autoDraw = True
4130.1044 	EXP 	unnamed TextStim: autoDraw = True
4131.0378 	DATA 	Keypress: n
4131.0543 	EXP 	unnamed TextStim: autoDraw = False
4131.0543 	EXP 	unnamed TextStim: autoDraw = False
4143.5860 	EXP 	unnamed TextStim: autoDraw = True
4144.6025 	EXP 	unnamed TextStim: autoDraw = False
4144.6191 	EXP 	unnamed TextStim: autoDraw = True
4144.6191 	EXP 	unnamed TextStim: autoDraw = True
4146.0190 	DATA 	Keypress: n
4146.0404 	EXP 	unnamed TextStim: autoDraw = False
4146.0404 	EXP 	unnamed TextStim: autoDraw = False
4158.6006 	EXP 	unnamed TextStim: autoDraw = True
4159.6171 	EXP 	unnamed TextStim: autoDraw = False
4159.6338 	EXP 	unnamed TextStim: autoDraw = True
4159.6338 	EXP 	unnamed TextStim: autoDraw = True
4160.7504 	DATA 	Keypress: z
4160.7670 	EXP 	unnamed TextStim: autoDraw = False
4160.7670 	EXP 	unnamed TextStim: autoDraw = False
4173.4653 	EXP 	unnamed TextStim: autoDraw = True
4174.4818 	EXP 	unnamed TextStim: autoDraw = False
4174.4984 	EXP 	unnamed TextStim: autoDraw = True
4174.4984 	EXP 	unnamed TextStim: autoDraw = True
4175.0701 	DATA 	Keypress: m
4175.0817 	EXP 	unnamed TextStim: autoDraw = False
4175.0817 	EXP 	unnamed TextStim: autoDraw = False
4187.7634 	EXP 	unnamed TextStim: autoDraw = True
4188.7799 	EXP 	unnamed TextStim: autoDraw = False
4188.7965 	EXP 	unnamed TextStim: autoDraw = True
4188.7965 	EXP 	unnamed TextStim: autoDraw = True
4189.5681 	DATA 	Keypress: z
4189.5798 	EXP 	unnamed TextStim: autoDraw = False
4189.5798 	EXP 	unnamed TextStim: autoDraw = False
4201.7782 	EXP 	unnamed TextStim: autoDraw = True
4202.7947 	EXP 	unnamed TextStim: autoDraw = False
4202.8113 	EXP 	unnamed TextStim: autoDraw = True
4202.8113 	EXP 	unnamed TextStim: autoDraw = True
4203.8947 	DATA 	Keypress: n
4203.9111 	EXP 	unnamed TextStim: autoDraw = False
4203.9111 	EXP 	unnamed TextStim: autoDraw = False
4216.4595 	EXP 	unnamed TextStim: autoDraw = True
4217.4760 	EXP 	unnamed TextStim: autoDraw = False
4217.4927 	EXP 	unnamed TextStim: autoDraw = True
4217.4927 	EXP 	unnamed TextStim: autoDraw = True
4218.6426 	DATA 	Keypress: n
4218.6638 	EXP 	unnamed TextStim: autoDraw = False
4218.6638 	EXP 	unnamed TextStim: autoDraw = False
4231.6741 	EXP 	unnamed TextStim: autoDraw = True
4232.6907 	EXP 	unnamed TextStim: autoDraw = False
4232.7073 	EXP 	unnamed TextStim: autoDraw = True
4232.7073 	EXP 	unnamed TextStim: autoDraw = True
4233.3073 	DATA 	Keypress: z
4233.3289 	EXP 	unnamed TextStim: autoDraw = False
4233.3289 	EXP 	unnamed TextStim: autoDraw = False
4244.3724 	EXP 	unnamed TextStim: autoDraw = True
4245.3890 	EXP 	unnamed TextStim: autoDraw = False
4245.4056 	EXP 	unnamed TextStim: autoDraw = True
4245.4056 	EXP 	unnamed TextStim: autoDraw = True
4246.0723 	DATA 	Keypress: x
4246.0888 	EXP 	unnamed TextStim: autoDraw = False
4246.0888 	EXP 	unnamed TextStim: autoDraw = False
4258.7538 	EXP 	unnamed TextStim: autoDraw = True
4259.7704 	EXP 	unnamed TextStim: autoDraw = False
4259.7870 	EXP 	unnamed TextStim: autoDraw = True
4259.7870 	EXP 	unnamed TextStim: autoDraw = True
4260.5871 	DATA 	Keypress: n
4260.6036 	EXP 	unnamed TextStim: autoDraw = False
4260.6036 	EXP 	unnamed TextStim: autoDraw = False
4272.1687 	EXP 	unnamed TextStim: autoDraw = True
4273.1852 	EXP 	unnamed TextStim: autoDraw = False
4273.2019 	EXP 	unnamed TextStim: autoDraw = True
4273.2019 	EXP 	unnamed TextStim: autoDraw = True
4273.8194 	DATA 	Keypress: z
4273.8518 	EXP 	unnamed TextStim: autoDraw = False
4273.8518 	EXP 	unnamed TextStim: autoDraw = False
4286.2168 	EXP 	unnamed TextStim: autoDraw = True
4287.2333 	EXP 	unnamed TextStim: autoDraw = False
4287.2500 	EXP 	unnamed TextStim: autoDraw = True
4287.2500 	EXP 	unnamed TextStim: autoDraw = True
4288.3499 	DATA 	Keypress: x
4288.3712 	EXP 	unnamed TextStim: autoDraw = False
4288.3712 	EXP 	unnamed TextStim: autoDraw = False
4301.2315 	EXP 	unnamed TextStim: autoDraw = True
4302.2480 	EXP 	unnamed TextStim: autoDraw = False
4302.2646 	EXP 	unnamed TextStim: autoDraw = True
4302.2646 	EXP 	unnamed TextStim: autoDraw = True
4303.5645 	DATA 	Keypress: z
4303.5811 	EXP 	unnamed TextStim: autoDraw = False
4303.5811 	EXP 	unnamed TextStim: autoDraw = False
4314.6463 	EXP 	unnamed TextStim: autoDraw = True
4315.6629 	EXP 	unnamed TextStim: autoDraw = False
4315.6795 	EXP 	unnamed TextStim: autoDraw = True
4315.6795 	EXP 	unnamed TextStim: autoDraw = True
4316.0463 	DATA 	Keypress: z
4316.0628 	EXP 	unnamed TextStim: autoDraw = False
4316.0628 	EXP 	unnamed TextStim: autoDraw = False
4328.4778 	EXP 	unnamed TextStim: autoDraw = True
4329.4943 	EXP 	unnamed TextStim: autoDraw = False
4329.5110 	EXP 	unnamed TextStim: autoDraw = True
4329.5110 	EXP 	unnamed TextStim: autoDraw = True
4330.3276 	DATA 	Keypress: x
4330.3442 	EXP 	unnamed TextStim: autoDraw = False
4330.3442 	EXP 	unnamed TextStim: autoDraw = False
4341.7760 	EXP 	unnamed TextStim: autoDraw = True
4342.7925 	EXP 	unnamed TextStim: autoDraw = False
4342.8092 	EXP 	unnamed TextStim: autoDraw = True
4342.8092 	EXP 	unnamed TextStim: autoDraw = True
4343.3093 	DATA 	Keypress: m
4343.3258 	EXP 	unnamed TextStim: autoDraw = False
4343.3258 	EXP 	unnamed TextStim: autoDraw = False
4356.0408 	EXP 	unnamed TextStim: autoDraw = True
4357.0573 	EXP 	unnamed TextStim: autoDraw = False
4357.0739 	EXP 	unnamed TextStim: autoDraw = True
4357.0739 	EXP 	unnamed TextStim: autoDraw = True
4357.5906 	DATA 	Keypress: x
4357.6072 	EXP 	unnamed TextStim: autoDraw = False
4357.6072 	EXP 	unnamed TextStim: autoDraw = False
4369.1723 	EXP 	unnamed TextStim: autoDraw = True
4370.1889 	EXP 	unnamed TextStim: autoDraw = False
4370.2055 	EXP 	unnamed TextStim: autoDraw = True
4370.2055 	EXP 	unnamed TextStim: autoDraw = True
4371.3055 	DATA 	Keypress: n
4371.3220 	EXP 	unnamed TextStim: autoDraw = False
4371.3220 	EXP 	unnamed TextStim: autoDraw = False
4383.6371 	EXP 	unnamed TextStim: autoDraw = True
4384.6536 	EXP 	unnamed TextStim: autoDraw = False
4384.6702 	EXP 	unnamed TextStim: autoDraw = True
4384.6702 	EXP 	unnamed TextStim: autoDraw = True
4385.7203 	DATA 	Keypress: x
4385.7368 	EXP 	unnamed TextStim: autoDraw = False
4385.7368 	EXP 	unnamed TextStim: autoDraw = False
4397.7518 	EXP 	unnamed TextStim: autoDraw = True
4398.7684 	EXP 	unnamed TextStim: autoDraw = False
4398.7849 	EXP 	unnamed TextStim: autoDraw = True
4398.7849 	EXP 	unnamed TextStim: autoDraw = True
4399.5849 	DATA 	Keypress: x
4399.6015 	EXP 	unnamed TextStim: autoDraw = False
4399.6015 	EXP 	unnamed TextStim: autoDraw = False
4411.2667 	EXP 	unnamed TextStim: autoDraw = True
4412.2832 	EXP 	unnamed TextStim: autoDraw = False
4412.2998 	EXP 	unnamed TextStim: autoDraw = True
4412.2998 	EXP 	unnamed TextStim: autoDraw = True
4412.8165 	DATA 	Keypress: m
4412.8381 	EXP 	unnamed TextStim: autoDraw = False
4412.8381 	EXP 	unnamed TextStim: autoDraw = False
4425.6814 	EXP 	unnamed TextStim: autoDraw = True
4426.6979 	EXP 	unnamed TextStim: autoDraw = False
4426.7145 	EXP 	unnamed TextStim: autoDraw = True
4426.7145 	EXP 	unnamed TextStim: autoDraw = True
4427.9861 	DATA 	Keypress: n
4427.9977 	EXP 	unnamed TextStim: autoDraw = False
4427.9977 	EXP 	unnamed TextStim: autoDraw = False
4439.6795 	EXP 	unnamed TextStim: autoDraw = True
4440.6961 	EXP 	unnamed TextStim: autoDraw = False
4440.7127 	EXP 	unnamed TextStim: autoDraw = True
4440.7127 	EXP 	unnamed TextStim: autoDraw = True
4441.2461 	DATA 	Keypress: z
4441.2626 	EXP 	unnamed TextStim: autoDraw = False
4441.2626 	EXP 	unnamed TextStim: autoDraw = False
4452.8444 	EXP 	unnamed TextStim: autoDraw = True
4453.8610 	EXP 	unnamed TextStim: autoDraw = False
4453.8776 	EXP 	unnamed TextStim: autoDraw = True
4453.8776 	EXP 	unnamed TextStim: autoDraw = True
4454.3943 	DATA 	Keypress: m
4454.4108 	EXP 	unnamed TextStim: autoDraw = False
4454.4108 	EXP 	unnamed TextStim: autoDraw = False
4466.8259 	EXP 	unnamed TextStim: autoDraw = True
4467.8424 	EXP 	unnamed TextStim: autoDraw = False
4467.8590 	EXP 	unnamed TextStim: autoDraw = True
4467.8590 	EXP 	unnamed TextStim: autoDraw = True
4468.6090 	DATA 	Keypress: z
4468.6304 	EXP 	unnamed TextStim: autoDraw = False
4468.6304 	EXP 	unnamed TextStim: autoDraw = False
4480.6740 	EXP 	unnamed TextStim: autoDraw = True
4481.6906 	EXP 	unnamed TextStim: autoDraw = False
4481.7071 	EXP 	unnamed TextStim: autoDraw = True
4481.7071 	EXP 	unnamed TextStim: autoDraw = True
4482.2238 	DATA 	Keypress: z
4482.2404 	EXP 	unnamed TextStim: autoDraw = False
4482.2404 	EXP 	unnamed TextStim: autoDraw = False
4495.2054 	EXP 	unnamed TextStim: autoDraw = True
4496.2219 	EXP 	unnamed TextStim: autoDraw = False
4496.2386 	EXP 	unnamed TextStim: autoDraw = True
4496.2386 	EXP 	unnamed TextStim: autoDraw = True
4497.2053 	DATA 	Keypress: n
4497.2217 	EXP 	unnamed TextStim: autoDraw = False
4497.2217 	EXP 	unnamed TextStim: autoDraw = False
4510.0034 	EXP 	unnamed TextStim: autoDraw = True
4511.0199 	EXP 	unnamed TextStim: autoDraw = False
4511.0366 	EXP 	unnamed TextStim: autoDraw = True
4511.0366 	EXP 	unnamed TextStim: autoDraw = True
4511.5200 	DATA 	Keypress: m
4511.5365 	EXP 	unnamed TextStim: autoDraw = False
4511.5365 	EXP 	unnamed TextStim: autoDraw = False
4523.7349 	EXP 	unnamed TextStim: autoDraw = True
4524.7514 	EXP 	unnamed TextStim: autoDraw = False
4524.7681 	EXP 	unnamed TextStim: autoDraw = True
4524.7681 	EXP 	unnamed TextStim: autoDraw = True
4525.1016 	DATA 	Keypress: z
4525.1180 	EXP 	unnamed TextStim: autoDraw = False
4525.1180 	EXP 	unnamed TextStim: autoDraw = False
4537.5331 	EXP 	unnamed TextStim: autoDraw = True
4538.5496 	EXP 	unnamed TextStim: autoDraw = False
4538.5662 	EXP 	unnamed TextStim: autoDraw = True
4538.5662 	EXP 	unnamed TextStim: autoDraw = True
4539.3829 	DATA 	Keypress: x
4539.3994 	EXP 	unnamed TextStim: autoDraw = False
4539.3994 	EXP 	unnamed TextStim: autoDraw = False
4550.6813 	EXP 	unnamed TextStim: autoDraw = True
4551.6978 	EXP 	unnamed TextStim: autoDraw = False
4551.7145 	EXP 	unnamed TextStim: autoDraw = True
